tweet_id,tweet,emo_label,emo_intense,type,pp_replaced,emoji_senti,emoti_senti,pp_pre_emoemo,pp_pre_emopunc
30964,The little sniffle at the end of the song gets me every time. #rejoice,joy,0.667,test,the little sniffle at the end of the song gets me every time . $HASHTAG$,0.0,0.0,the little sniffle at the end of the song gets me every time . $HASHTAG$,the little sniffle at the end of the song gets me every time $HASHTAG$
30965,The little sniffle at the end of the song gets me every time. ,joy,0.3,test,the little sniffle at the end of the song gets me every time .,0.0,0.0,the little sniffle at the end of the song gets me every time .,the little sniffle at the end of the song gets me every time
30966,"I mean, is she supposed to seem joyous when she's talking Rodrigo Duterte, ISIS, the American economy, etc.? Think about what you're saying.",joy,0.21600000000000003,test,"i mean , is she supposed to seem joyous when she is talking rodrigo duterte , isis , the american economy , etc . ? think about what you are saying .",0.0,0.0,"i mean , is she supposed to seem joyous when she is talking rodrigo duterte , isis , the american economy , etc . ? think about what you are saying .","i mean , is she supposed to seem joyous when she is talking rodrigo duterte , isis , the american economy , etc ? think about what you are saying"
30967,@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness,joy,0.75,test,yes make her smile and be happy she deserves happiness,0.0,0.0,yes make her smile and be happy she deserves happiness,yes make her smile and be happy she deserves happiness
30968,Keep smiling :),joy,0.654,test,keep smiling $SMILEY$,0.0,0.3333333333333333,keep smiling $SMILEY$,keep smiling $SMILEY$
30969,Ever wake up and instantly feel happy?,joy,0.6459999999999999,test,ever wake up and instantly feel happy ?,0.0,0.0,ever wake up and instantly feel happy ?,ever wake up and instantly feel happy ?
30970,@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,joy,0.41700000000000004,test,i still respect you . i suppose there is so little to be gleeful about these days so take what you can . good for you .,0.0,0.0,i still respect you . i suppose there is so little to be gleeful about these days so take what you can . good for you .,i still respect you i suppose there is so little to be gleeful about these days so take what you can good for you
30971,@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monster that has brought generations of despair,joy,0.317,test,the single tear is him being joyous that he is deleted the monster that has brought generations of despair,0.0,0.0,the single tear is him being joyous that he is deleted the monster that has brought generations of despair,the single tear is him being joyous that he is deleted the monster that has brought generations of despair
30972,"#Quoteoftheday\r\r'If you don't do #wild things while you're young, you'll have nothing to #smile about when you're old.'\r\r#dailyquote #quotes",joy,0.536,test,"$HASHTAG$ ' if you do not do $HASHTAG$ things while you are young , you will have nothing to $HASHTAG$ about when you are old . ' $HASHTAG$ $HASHTAG$",0.0,0.0,"$HASHTAG$ ' if you do not do $HASHTAG$ things while you are young , you will have nothing to $HASHTAG$ about when you are old . ' $HASHTAG$ $HASHTAG$","$HASHTAG$ if you do not do $HASHTAG$ things while you are young , you will have nothing to $HASHTAG$ about when you are old $HASHTAG$ $HASHTAG$"
30973,All the bright places :(,joy,0.226,test,all the bright places $SMILEY$,0.0,-0.2,all the bright places $SMILEY$,all the bright places $SMILEY$
30974,I'm honored to take on such a role in their joyous day. Hopefully I don't fuck it up,joy,0.5,test,i'm honored to take on such a role in their joyous day . hopefully i do not fuck it up,0.0,0.0,i'm honored to take on such a role in their joyous day . hopefully i do not fuck it up,i m honored to take on such a role in their joyous day hopefully i do not fuck it up
30975,I'm the reason I smile everyday 💯,joy,0.78,test,i'm the reason i smile everyday 💯,0.017285714285714286,0.0,i'm the reason i smile everyday :hundred_points:,i m the reason i smile everyday hundred_points
30976,"@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring",joy,0.66,test,"lowkey i want to go just to chirp anna lol but say hi to atkins for me ! ! one of my favourite coaches , he is smart and caring",0.0,0.0,"lowkey i want to go just to chirp anna lol but say hi to atkins for me ! ! one of my favourite coaches , he is smart and caring","lowkey i want to go just to chirp anna lol but say hi to atkins for me ! ! one of my favourite coaches , he is smart and caring"
30977,It's all about #redwine and #glee,joy,0.5,test,it is all about $HASHTAG$ and $HASHTAG$,0.0,0.0,it is all about $HASHTAG$ and $HASHTAG$,it is all about $HASHTAG$ and $HASHTAG$
30978,It's all about #redwine and ,joy,0.23600000000000002,test,it is all about $HASHTAG$ and,0.0,0.0,it is all about $HASHTAG$ and,it is all about $HASHTAG$ and
30979,"@tabstamlyn @lara_hunt1 I will, next time I'll make sure everything is sparkling clean",joy,0.34,test,"i will , next time i will make sure everything is sparkling clean",0.0,0.0,"i will , next time i will make sure everything is sparkling clean","i will , next time i will make sure everything is sparkling clean"
30980,Take my kindness for weakness when you acting silly keeping it 100 ain't your forté  #ChrisBrown #TeamBreezy,joy,0.28800000000000003,test,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your forté $HASHTAG$ $HASHTAG$,0.0,0.0,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your fort $HASHTAG$ $HASHTAG$,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your fort $HASHTAG$ $HASHTAG$
30981,Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy,joy,0.188,test,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your forté $HASHTAG$ $HASHTAG$ $HASHTAG$,0.0,0.0,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your fort $HASHTAG$ $HASHTAG$ $HASHTAG$,take my kindness for weakness when you acting silly keeping it $NUMBER$ are not your fort $HASHTAG$ $HASHTAG$ $HASHTAG$
30982,"I envy the relentless, your cheerful smile aimed at the pouring rain, your positive attitude is an art you have continually mastered.",joy,0.519,test,"i envy the relentless , your cheerful smile aimed at the pouring rain , your positive attitude is an art you have continually mastered .",0.0,0.0,"i envy the relentless , your cheerful smile aimed at the pouring rain , your positive attitude is an art you have continually mastered .","i envy the relentless , your cheerful smile aimed at the pouring rain , your positive attitude is an art you have continually mastered"
30983,"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",joy,0.45799999999999996,test,"i'm moving this weekend & my sugar daddy will replace it so , it is what it is . niggas still happy .",0.0,0.0,"i'm moving this weekend & my sugar daddy will replace it so , it is what it is . niggas still happy .","i m moving this weekend my sugar daddy will replace it so , it is what it is niggas still happy"
30984,Anyone who drinks sparkling water is a demon,joy,0.12,test,anyone who drinks sparkling water is a demon,0.0,0.0,anyone who drinks sparkling water is a demon,anyone who drinks sparkling water is a demon
30985,Modern family never fails to cheer me up. Especially Phil.,joy,0.7290000000000001,test,modern family never fails to cheer me up . especially phil .,0.0,0.0,modern family never fails to cheer me up . especially phil .,modern family never fails to cheer me up especially phil
30986,#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,joy,0.52,test,$HASHTAG$ $HASHTAG$ : $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ g ...,0.0,0.0,$HASHTAG$ $HASHTAG$ : $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ g ...,$HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ g
30987,@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.,joy,0.78,test,awesome . my $NUMBER$ yr old grandson runs cross country . no simon whitfield but still a lot of fun cheering him on .,0.0,0.0,awesome . my $NUMBER$ yr old grandson runs cross country . no simon whitfield but still a lot of fun cheering him on .,awesome my $NUMBER$ yr old grandson runs cross country no simon whitfield but still a lot of fun cheering him on
30988,18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...,joy,0.48100000000000004,test,$NUMBER$ ' michael carrick as struck the back of the net much to the delight of under pressure man you fanz and mou ...,0.0,0.0,$NUMBER$ ' michael carrick as struck the back of the net much to the delight of under pressure man you fanz and mou ...,$NUMBER$ michael carrick as struck the back of the net much to the delight of under pressure man you fanz and mou
30989,"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st #optimism",joy,0.33299999999999996,test,"you may be right , but since year the bad events begin with b , i'm privately hoping we have got at least c-z to go $NUMBER$st $HASHTAG$",0.0,0.0,"you may be right , but since year the bad events begin with b , i'm privately hoping we have got at least c-z to go $NUMBER$st $HASHTAG$","you may be right , but since year the bad events begin with b , i m privately hoping we have got at least c z to go $NUMBER$st $HASHTAG$"
30990,"@ruthwalford95 you may be right, but since year the bad events begin with B, I'm privately hoping we've got at least C-Z to go 1st ",joy,0.22899999999999998,test,"you may be right , but since year the bad events begin with b , i'm privately hoping we have got at least c-z to go $NUMBER$st",0.0,0.0,"you may be right , but since year the bad events begin with b , i'm privately hoping we have got at least c-z to go $NUMBER$st","you may be right , but since year the bad events begin with b , i m privately hoping we have got at least c z to go $NUMBER$st"
30991,@ditzkoff @jpodhoretz There’s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor.,joy,0.583,test,there ’ s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor .,0.0,0.0,there s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor .,there s not a metaphor in the world that will get at the hilarity of jpod pronouncing on humor
30992,Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too,joy,0.35700000000000004,test,successful people always have two things on their lips $HASHTAG$ nd $HASHTAG$ smile to avoid problems nd silence to avoid the problems too,0.0,0.0,successful people always have two things on their lips $HASHTAG$ nd $HASHTAG$ smile to avoid problems nd silence to avoid the problems too,successful people always have two things on their lips $HASHTAG$ nd $HASHTAG$ smile to avoid problems nd silence to avoid the problems too
30993,in geometry today hannah started crying of laughter because ms. canning said 'pp' lol,joy,0.635,test,in geometry today hannah started crying of laughter because ms . canning said ' pp ' lol,0.0,0.0,in geometry today hannah started crying of laughter because ms . canning said ' pp ' lol,in geometry today hannah started crying of laughter because ms canning said pp lol
30994,@WHUFC_HUB @westhamtransfer @TheHammers_ I don't see any reason for optimism at this point. Just stringing together bad performances.,joy,0.06,test,i do not see any reason for optimism at this point . just stringing together bad performances .,0.0,0.0,i do not see any reason for optimism at this point . just stringing together bad performances .,i do not see any reason for optimism at this point just stringing together bad performances
30995,y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,joy,0.3,test,you all shabazz's name in my phone is ' easy breezy beautiful ' & i will not apologize .,0.0,0.0,you all shabazz's name in my phone is ' easy breezy beautiful ' & i will not apologize .,you all shabazz s name in my phone is easy breezy beautiful i will not apologize
30996,"During the day @JeffProbst is jovial. At #TribalCouncil he's a different,  darker fellow.  Still simply but smiles are few. #Survivor",joy,0.26,test,"during the day is jovial . at $HASHTAG$ he is a different , darker fellow . still simply but smiles are few . $HASHTAG$",0.0,0.0,"during the day is jovial . at $HASHTAG$ he is a different , darker fellow . still simply but smiles are few . $HASHTAG$","during the day is jovial at $HASHTAG$ he is a different , darker fellow still simply but smiles are few $HASHTAG$"
30997,🎉 It is time for a most joyous celebration! 🎉,joy,0.78,test,🎉 it is time for a most joyous celebration ! 🎉,0.06727272727272728,0.0,:party_popper: it is time for a most joyous celebration ! :party_popper:,party_popper it is time for a most joyous celebration ! party_popper
30998,@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,joy,0.852,test,my first time watching your vids and i died of laughter . keep this up dude,0.0,0.0,my first time watching your vids and i died of laughter . keep this up dude,my first time watching your vids and i died of laughter keep this up dude
30999,@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers,joy,0.33,test,do not think ian knew of pavel . he knew about charlie . i bet rob will cackle with glee when he heard what has happened $HASHTAG$,0.0,0.0,do not think ian knew of pavel . he knew about charlie . i bet rob will cackle with glee when he heard what has happened $HASHTAG$,do not think ian knew of pavel he knew about charlie i bet rob will cackle with glee when he heard what has happened $HASHTAG$
31000,Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd,joy,0.192,test,mou is too jovial and trying to impress those players too much . no player is bigger than manutd . saf will not tolerate all this bs,0.0,0.0,mou is too jovial and trying to impress those players too much . no player is bigger than manutd . saf will not tolerate all this bs,mou is too jovial and trying to impress those players too much no player is bigger than manutd saf will not tolerate all this bs
31001,Your #smile is a messenger of your good will.,joy,0.604,test,your $HASHTAG$ is a messenger of your good will .,0.0,0.0,your $HASHTAG$ is a messenger of your good will .,your $HASHTAG$ is a messenger of your good will
31002,imagine if teppu got animated by madhouse tho &gt;_&lt;,joy,0.33299999999999996,test,imagine if teppu got animated by madhouse tho > _ <,0.0,0.0,imagine if teppu got animated by madhouse tho > _ <,imagine if teppu got animated by madhouse tho _
31003,I'm highly animated even though I'm decomposing.,joy,0.33299999999999996,test,i'm highly animated even though i'm decomposing .,0.0,0.0,i'm highly animated even though i'm decomposing .,i m highly animated even though i m decomposing
31004,jk. started this week strong and it's still going strong. #optimism,joy,0.731,test,jk . started this week strong and it is still going strong . $HASHTAG$,0.0,0.0,jk . started this week strong and it is still going strong . $HASHTAG$,jk started this week strong and it is still going strong $HASHTAG$
31005,jk. started this week strong and it's still going strong. ,joy,0.6,test,jk . started this week strong and it is still going strong .,0.0,0.0,jk . started this week strong and it is still going strong .,jk started this week strong and it is still going strong
31006, @cailamarsai you've had me   the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,joy,0.812,test, you have had me   the whole time watching after you have lost your $HASHTAG$ ! it was $HASHTAG$ !,0.0,0.0,you have had me the whole time watching after you have lost your $HASHTAG$ ! it was $HASHTAG$ !,you have had me the whole time watching after you have lost your $HASHTAG$ ! it was $HASHTAG$ !
31007,Town is lively. Something happen?,joy,0.354,test,town is lively . something happen ?,0.0,0.0,town is lively . something happen ?,town is lively something happen ?
31008,"So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free",joy,0.625,test,"so today , i un armed my silence . my lungs rejoice in freedom . my insides had color too ! a woman counted ! my jawbone became a razor ! for free",0.0,0.0,"so today , i un armed my silence . my lungs rejoice in freedom . my insides had color too ! a woman counted ! my jawbone became a razor ! for free","so today , i un armed my silence my lungs rejoice in freedom my insides had color too ! a woman counted ! my jawbone became a razor ! for free"
31009,@SQLBek My liver is elated that isn't us,joy,0.58,test,my liver is elated that is not us,0.0,0.0,my liver is elated that is not us,my liver is elated that is not us
31010,"Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot",joy,0.32,test,"symmetry is key , everything must be aesthetically pleasing as possible , that is why i hold you twin pistols . $HASHTAG$ $HASHTAG$",0.0,0.0,"symmetry is key , everything must be aesthetically pleasing as possible , that is why i hold you twin pistols . $HASHTAG$ $HASHTAG$","symmetry is key , everything must be aesthetically pleasing as possible , that is why i hold you twin pistols $HASHTAG$ $HASHTAG$"
31011,"Oii oiii, @Louis_Tomlinson !!  \nTHANK YOU for always making me smile ! MY BIRTHDAY is in 16 days. 🎉 Mind following me as a gift ? 🎁 X225,884",joy,0.82,test,"oii oiii , ! ! thank you for always making me smile ! my birthday is in $NUMBER$ days . 🎉 mind following me as a gift ? 🎁 x225 , $NUMBER$",0.047125,0.0,"oii oiii , ! ! thank you for always making me smile ! my birthday is in $NUMBER$ days . :party_popper: mind following me as a gift ? :wrapped_gift: x225 , $NUMBER$","oii oiii , ! ! thank you for always making me smile ! my birthday is in $NUMBER$ days party_popper mind following me as a gift ? wrapped_gift x225 , $NUMBER$"
31012,@Steeeevie_ breezy luvvvv,joy,0.56,test,breezy luvvv,0.0,0.0,breezy luvvv,breezy luvvv
31013,My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 ,joy,0.88,test,my literally cracks me up when i see posts from $NUMBER$ years ago and later 😂,0.013812500000000002,0.0,my literally cracks me up when i see posts from $NUMBER$ years ago and later :face_with_tears_of_joy:,my literally cracks me up when i see posts from $NUMBER$ years ago and later face_with_tears_of_joy
31014,My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious,joy,0.82,test,my literally cracks me up when i see posts from $NUMBER$ years ago and later 😂 $HASHTAG$,0.013000000000000001,0.0,my literally cracks me up when i see posts from $NUMBER$ years ago and later :face_with_tears_of_joy: $HASHTAG$,my literally cracks me up when i see posts from $NUMBER$ years ago and later face_with_tears_of_joy $HASHTAG$
31015,@ByeKandace can't cheer for a jigaboo,joy,0.146,test,cannot cheer for a jigaboo,0.0,0.0,cannot cheer for a jigaboo,cannot cheer for a jigaboo
31016,@daveweigel a laurel and hearty handshake,joy,0.45799999999999996,test,a laurel and hearty handshake,0.0,0.0,a laurel and hearty handshake,a laurel and hearty handshake
31017,"@Bhavnay that, i dont mind too much. smoother, thicker texture. makes it more hearty. also, im glad iced coffee is a thing in the uk now.",joy,0.5,test,"that , i do not mind too much . smoother , thicker texture . makes it more hearty . also , im glad iced coffee is a thing in the uk now .",0.0,0.0,"that , i do not mind too much . smoother , thicker texture . makes it more hearty . also , im glad iced coffee is a thing in the uk now .","that , i do not mind too much smoother , thicker texture makes it more hearty also , im glad iced coffee is a thing in the uk now"
31018,@LeeJarvis10 can't be following u pal he's smiling,joy,0.312,test,cannot be following you pal he is smiling,0.0,0.0,cannot be following you pal he is smiling,cannot be following you pal he is smiling
31019,love to play underlord while listening to cheery anime music,joy,0.54,test,love to play underlord while listening to cheery anime music,0.0,0.0,love to play underlord while listening to cheery anime music,love to play underlord while listening to cheery anime music
31020,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑,joy,0.7709999999999999,test,it is an exhilarating feeling . working hard and feeling accomplished whether they notice or not - - - you feel fu * king good 🤑,0.0,0.0,it is an exhilarating feeling . working hard and feeling accomplished whether they notice or not - - - you feel fu * king good :money-mouth_face:,it is an exhilarating feeling working hard and feeling accomplished whether they notice or not you feel fu king good money mouth_face
31021,"Starting at 22 minutes, this week's @bestshow4life is straight-up paradigm shift level mirth.",joy,0.45799999999999996,test,"starting at $NUMBER$ minutes , this week's is straight-up paradigm shift level mirth .",0.0,0.0,"starting at $NUMBER$ minutes , this week's is straight-up paradigm shift level mirth .","starting at $NUMBER$ minutes , this week s is straight up paradigm shift level mirth"
31022,someone teach me how to cheer someone up,joy,0.25,test,someone teach me how to cheer someone up,0.0,0.0,someone teach me how to cheer someone up,someone teach me how to cheer someone up
31023,"@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman",joy,0.583,test,"and it ’ s gleeful because they ’ re so inspired , so convinced they ’ re winning and at last have their strongman",0.0,0.0,"and it s gleeful because they re so inspired , so convinced they re winning and at last have their strongman","and it s gleeful because they re so inspired , so convinced they re winning and at last have their strongman"
31024,Avoiding hearty basset hound no time present-time american the brave: YDXef,joy,0.32,test,avoiding hearty basset hound no time present-time american the brave : ydxef,0.0,0.0,avoiding hearty basset hound no time present-time american the brave : ydxef,avoiding hearty basset hound no time present time american the brave ydxef
31025,alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,joy,0.24600000000000002,test,alternate reality where has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,0.0,0.0,alternate reality where has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,alternate reality where has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down
31026,@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,joy,0.231,test,no okay you do not not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,0.0,0.0,no okay you do not not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,no okay you do not not need to be going out of your way to make sure you are pleasing everyone do what makes you happy
31027,"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",joy,0.44,test,"and i think some of our most spiritually weighty e$SMILEY$eriences came , counterintuitively and recognized in hindsight , in levity and daily grace",0.0,0.0,"and i think some of our most spiritually weighty e$SMILEY$eriences came , counterintuitively and recognized in hindsight , in levity and daily grace","and i think some of our most spiritually weighty e$SMILEY$eriences came , counterintuitively and recognized in hindsight , in levity and daily grace"
31028,"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",joy,0.5770000000000001,test,"now that i have been sucked into this wormhole of hilarity with no escape , i can say how weird and accurate this is",0.0,0.0,"now that i have been sucked into this wormhole of hilarity with no escape , i can say how weird and accurate this is","now that i have been sucked into this wormhole of hilarity with no escape , i can say how weird and accurate this is"
31029,@p_dortch7 I make sacrifices to make you happy,joy,0.18,test,i make sacrifices to make you happy,0.0,0.0,i make sacrifices to make you happy,i make sacrifices to make you happy
31030,I'm ever so cheerful,joy,0.74,test,i'm ever so cheerful,0.0,0.0,i'm ever so cheerful,i m ever so cheerful
31031,@MarkDice Agreed.So tired of this nonsense . Soros must be elated.,joy,0.04,test,agreed.so tired of this nonsense . soros must be elated .,0.0,0.0,agreed.so tired of this nonsense . soros must be elated .,agreed so tired of this nonsense soros must be elated
31032,@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.,joy,0.062,test,attempts by western degenerates $NUMBER$ imply that dprk stoops to levity will be met by devastating nuclear retaliation .,0.0,0.0,attempts by western degenerates $NUMBER$ imply that dprk stoops to levity will be met by devastating nuclear retaliation .,attempts by western degenerates $NUMBER$ imply that dprk stoops to levity will be met by devastating nuclear retaliation
31033,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends #happy",joy,0.8,test,"girlfriends cooking me dinner again . spag blow it is , not to sure if she need my help 😂 😂 $HASHTAG$ $HASHTAG$",0.009608695652173914,0.0,"girlfriends cooking me dinner again . spag blow it is , not to sure if she need my help :face_with_tears_of_joy: :face_with_tears_of_joy: $HASHTAG$ $HASHTAG$","girlfriends cooking me dinner again spag blow it is , not to sure if she need my help face_with_tears_of_joy face_with_tears_of_joy $HASHTAG$ $HASHTAG$"
31034,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends ",joy,0.708,test,"girlfriends cooking me dinner again . spag blow it is , not to sure if she need my help 😂 😂 $HASHTAG$",0.010045454545454547,0.0,"girlfriends cooking me dinner again . spag blow it is , not to sure if she need my help :face_with_tears_of_joy: :face_with_tears_of_joy: $HASHTAG$","girlfriends cooking me dinner again spag blow it is , not to sure if she need my help face_with_tears_of_joy face_with_tears_of_joy $HASHTAG$"
31035,Hannah: 'This week on Survivor: Find out who is more buoyant. Gen X or Millenials!' #survivor,joy,0.52,test,hannah : ' this week on survivor : find out who is more buoyant . gen x or millenials ! ' $HASHTAG$,0.0,0.0,hannah : ' this week on survivor : find out who is more buoyant . gen x or millenials ! ' $HASHTAG$,hannah this week on survivor find out who is more buoyant gen x or millenials ! $HASHTAG$
31036,Could not be happier!! #happy,joy,0.9209999999999999,test,could not be happier ! ! $HASHTAG$,0.0,0.0,could not be happier ! ! $HASHTAG$,could not be happier ! ! $HASHTAG$
31037,Could not be happier!! ,joy,0.885,test,could not be happier ! !,0.0,0.0,could not be happier ! !,could not be happier ! !
31038,@joemrusso happy birthdayyyyyy pretty. Miss you!,joy,0.688,test,happy birthdayyy pretty . miss you !,0.0,0.0,happy birthdayyy pretty . miss you !,happy birthdayyy pretty miss you !
31039,"🍃When #life shows you have a hundred reasons to cry, show it that you have a hundred and one reasons to #smile. 🍃 #quotes @Mind_Console",joy,0.5770000000000001,test,"🍃 when $HASHTAG$ shows you have a hundred reasons to cry , show it that you have a hundred and one reasons to $HASHTAG$ . 🍃 $HASHTAG$",0.01411111111111111,0.0,":leaf_fluttering_in_wind: when $HASHTAG$ shows you have a hundred reasons to cry , show it that you have a hundred and one reasons to $HASHTAG$ . :leaf_fluttering_in_wind: $HASHTAG$","leaf_fluttering_in_wind when $HASHTAG$ shows you have a hundred reasons to cry , show it that you have a hundred and one reasons to $HASHTAG$ leaf_fluttering_in_wind $HASHTAG$"
31040,"A #smile can mean a thousand words, but it can also hide a thousand #problems. #Fact #TeamFollowBack",joy,0.354,test,"a $HASHTAG$ can mean a thousand words , but it can also hide a thousand $HASHTAG$ . $HASHTAG$ $HASHTAG$",0.0,0.0,"a $HASHTAG$ can mean a thousand words , but it can also hide a thousand $HASHTAG$ . $HASHTAG$ $HASHTAG$","a $HASHTAG$ can mean a thousand words , but it can also hide a thousand $HASHTAG$ $HASHTAG$ $HASHTAG$"
31041,Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity,joy,0.292,test,gen $NUMBER$: $NUMBER$ niv — the lord smelled the pleasing aroma and said in his heart : “ never again will i … lifelong depravity,0.0,0.0,gen $NUMBER$: $NUMBER$ niv the lord smelled the pleasing aroma and said in his heart : never again will i lifelong depravity,gen $NUMBER$ $NUMBER$ niv the lord smelled the pleasing aroma and said in his heart never again will i lifelong depravity
31042,Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks,joy,0.59,test,such merriment & laughter from at & an instructional powerpoint presentation.well done to all concerned & thanks,0.0,0.0,such merriment & laughter from at & an instructional powerpoint presentation.well done to all concerned & thanks,such merriment laughter from at an instructional powerpoint presentation well done to all concerned thanks
31043,But uncle buck is on tho . #UncleBuck #hilarious,joy,0.5,test,but uncle buck is on tho . $HASHTAG$ $HASHTAG$,0.0,0.0,but uncle buck is on tho . $HASHTAG$ $HASHTAG$,but uncle buck is on tho $HASHTAG$ $HASHTAG$
31044,But uncle buck is on tho . #UncleBuck ,joy,0.41700000000000004,test,but uncle buck is on tho . $HASHTAG$,0.0,0.0,but uncle buck is on tho . $HASHTAG$,but uncle buck is on tho $HASHTAG$
31045,"Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.",joy,0.271,test,"every time people push $HASHTAG$ pot , prohibitionists rub their hands with $HASHTAG$ because you hand them $HASHTAG$ & yourself into $HASHTAG$ .",0.0,0.0,"every time people push $HASHTAG$ pot , prohibitionists rub their hands with $HASHTAG$ because you hand them $HASHTAG$ & yourself into $HASHTAG$ .","every time people push $HASHTAG$ pot , prohibitionists rub their hands with $HASHTAG$ because you hand them $HASHTAG$ yourself into $HASHTAG$"
31046,"@ChrisLoesch @DLoesch Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.",joy,0.312,test,"modern day book-burning without all that awful guilt . oh , and now with more gleeful social sharing for the a $ $ hats .",0.0,0.0,"modern day book-burning without all that awful guilt . oh , and now with more gleeful social sharing for the a $ $ hats .","modern day book burning without all that awful guilt oh , and now with more gleeful social sharing for the a $ $ hats"
31047,✨you make me happy @EthanDolan @GraysonDolan✨,joy,0.904,test,✨ you make me happy ✨,0.05866666666666667,0.0,:sparkles: you make me happy :sparkles:,sparkles you make me happy sparkles
31048,"#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",joy,0.16899999999999998,test,"$HASHTAG$ my goal would be for us all to be miserable , yet jovial in the co . of others . you know , civil but with realization of self .",0.0,0.0,"$HASHTAG$ my goal would be for us all to be miserable , yet jovial in the co . of others . you know , civil but with realization of self .","$HASHTAG$ my goal would be for us all to be miserable , yet jovial in the co of others you know , civil but with realization of self"
